"page_type","source_sheet","source_row","entity_type","region","district","city","dong_eup_myeon","school_name","school_unique_name","subject","grade","slug","url","parent_url","hub_url","canonical","click_depth"
"school_content","","","school","경기","","","","현화고등학교","현화고등학교","","","과외","/school/410041591-현화고등학교/과외/","","","https://studyway.kr/school/410041591-현화고등학교/과외/","4"
"school_content","","","school","경기","","","","효명고등학교","효명고등학교","","","과외","/school/410041979-효명고등학교/과외/","","","https://studyway.kr/school/410041979-효명고등학교/과외/","4"
"school_content","","","school","경기","","","","관인고등학교","관인고등학교","","","과외","/school/410041140-관인고등학교/과외/","","","https://studyway.kr/school/410041140-관인고등학교/과외/","4"
"school_content","","","school","경기","","","","일동고등학교","일동고등학교","","","과외","/school/410058471-일동고등학교/과외/","","","https://studyway.kr/school/410058471-일동고등학교/과외/","4"
"school_content","","","school","경기","","","","포천고등학교","포천고등학교","","","과외","/school/410041540-포천고등학교/과외/","","","https://studyway.kr/school/410041540-포천고등학교/과외/","4"
"school_content","","","school","경기","","","","포천일고등학교","포천일고등학교","","","과외","/school/410058577-포천일고등학교/과외/","","","https://studyway.kr/school/410058577-포천일고등학교/과외/","4"
"school_content","","","school","경기","","","","수지고등학교","수지고등학교","","","과외","/school/410041366-수지고등학교/과외/","","","https://studyway.kr/school/410041366-수지고등학교/과외/","4"
"school_content","","","school","경기","","","","풍덕고등학교","풍덕고등학교","","","과외","/school/410041588-풍덕고등학교/과외/","","","https://studyway.kr/school/410041588-풍덕고등학교/과외/","4"
"school_content","","","school","경기","","","","풍무고등학교","풍무고등학교","","","과외","/school/410041590-풍무고등학교/과외/","","","https://studyway.kr/school/410041590-풍무고등학교/과외/","4"
"school_content","","","school","서울","","","","대진고등학교","대진고등학교","","","과외","/school/110041641-대진고등학교/과외/","","","https://studyway.kr/school/110041641-대진고등학교/과외/","4"
"school_content","","","school","서울","","","","혜성여자고등학교","혜성여자고등학교","","","과외","/school/110041857-혜성여자고등학교/과외/","","","https://studyway.kr/school/110041857-혜성여자고등학교/과외/","4"
"school_content","","","school","경기","","","","미사강변고등학교","미사강변고등학교","","","과외","/school/410041919-미사강변고등학교/과외/","","","https://studyway.kr/school/410041919-미사강변고등학교/과외/","4"
"school_content","","","school","경기","","","","위례고등학교","위례고등학교","","","과외","/school/410041014-위례고등학교/과외/","","","https://studyway.kr/school/410041014-위례고등학교/과외/","4"
"school_content","","","school","경기","","","","진성고등학교","진성고등학교","","","과외","/school/410041907-진성고등학교/과외/","","","https://studyway.kr/school/410041907-진성고등학교/과외/","4"
"school_content","","","school","경기","","","","무원고등학교","무원고등학교","","","과외","/school/410041224-무원고등학교/과외/","","","https://studyway.kr/school/410041224-무원고등학교/과외/","4"
"school_content","","","school","경기","","","","백양고등학교","백양고등학교","","","과외","/school/410041246-백양고등학교/과외/","","","https://studyway.kr/school/410041246-백양고등학교/과외/","4"
"school_content","","","school","경기","","","","서정고등학교","서정고등학교","","","과외","/school/410041933-서정고등학교/과외/","","","https://studyway.kr/school/410041933-서정고등학교/과외/","4"
"school_content","","","school","경기","","","","행신고등학교","행신고등학교","","","과외","/school/410041542-행신고등학교/과외/","","","https://studyway.kr/school/410041542-행신고등학교/과외/","4"
"school_content","","","school","경기","","","","평촌고등학교","평촌고등학교","","","과외","/school/410041524-평촌고등학교/과외/","","","https://studyway.kr/school/410041524-평촌고등학교/과외/","4"
"school_content","","","school","경기","","","","호매실고등학교","호매실고등학교","","","과외","/school/410041811-호매실고등학교/과외/","","","https://studyway.kr/school/410041811-호매실고등학교/과외/","4"
"school_content","","","school","경기","","","","호원고등학교","호원고등학교","","","과외","/school/410041595-호원고등학교/과외/","","","https://studyway.kr/school/410041595-호원고등학교/과외/","4"
"school_content","","","school","경기","","","","판곡고등학교","판곡고등학교","","","과외","/school/410041654-판곡고등학교/과외/","","","https://studyway.kr/school/410041654-판곡고등학교/과외/","4"
"school_content","","","school","경기","","","","호평고등학교","호평고등학교","","","과외","/school/410041593-호평고등학교/과외/","","","https://studyway.kr/school/410041593-호평고등학교/과외/","4"
"school_content","","","school","서울","","","","명지고등학교","명지고등학교","","","과외","/school/110041657-명지고등학교/과외/","","","https://studyway.kr/school/110041657-명지고등학교/과외/","4"
"school_content","","","school","서울","","","","한광고등학교","한광고등학교","","","과외","/school/110041743-한광고등학교/과외/","","","https://studyway.kr/school/110041743-한광고등학교/과외/","4"
"school_content","","","school","경기","","","","마석고등학교","마석고등학교","","","과외","/school/410041113-마석고등학교/과외/","","","https://studyway.kr/school/410041113-마석고등학교/과외/","4"
"school_content","","","school","경기","","","","심석고등학교","심석고등학교","","","과외","/school/410041778-심석고등학교/과외/","","","https://studyway.kr/school/410041778-심석고등학교/과외/","4"
"school_content","","","school","경기","","","","나루고등학교","나루고등학교","","","과외","/school/410041193-나루고등학교/과외/","","","https://studyway.kr/school/410041193-나루고등학교/과외/","4"
"school_content","","","school","경기","","","","남양고등학교","남양고등학교","","","과외","/school/410058219-남양고등학교/과외/","","","https://studyway.kr/school/410058219-남양고등학교/과외/","4"
"school_content","","","school","경기","","","","동탄고등학교","동탄고등학교","","","과외","/school/410041221-동탄고등학교/과외/","","","https://studyway.kr/school/410041221-동탄고등학교/과외/","4"
"school_content","","","school","경기","","","","동탄국제고등학교","동탄국제고등학교","","","과외","/school/410046110-동탄국제고등학교/과외/","","","https://studyway.kr/school/410046110-동탄국제고등학교/과외/","4"
"school_content","","","school","경기","","","","반송고등학교","반송고등학교","","","과외","/school/410041229-반송고등학교/과외/","","","https://studyway.kr/school/410041229-반송고등학교/과외/","4"
"school_content","","","school","경기","","","","비봉고등학교","비봉고등학교","","","과외","/school/410058702-비봉고등학교/과외/","","","https://studyway.kr/school/410058702-비봉고등학교/과외/","4"
"school_content","","","school","경기","","","","삼괴고등학교","삼괴고등학교","","","과외","/school/410041708-삼괴고등학교/과외/","","","https://studyway.kr/school/410041708-삼괴고등학교/과외/","4"
"school_content","","","school","경기","","","","새솔고등학교","새솔고등학교","","","과외","/school/410041315-새솔고등학교/과외/","","","https://studyway.kr/school/410041315-새솔고등학교/과외/","4"
"school_content","","","school","경기","","","","서연고등학교","서연고등학교","","","과외","/school/410041316-서연고등학교/과외/","","","https://studyway.kr/school/410041316-서연고등학교/과외/","4"
"school_content","","","school","경기","","","","송산고등학교","송산고등학교","","","과외","/school/410041762-송산고등학교/과외/","","","https://studyway.kr/school/410041762-송산고등학교/과외/","4"
"school_content","","","school","경기","","","","신동고등학교","신동고등학교","","","과외","/school/410041189-신동고등학교/과외/","","","https://studyway.kr/school/410041189-신동고등학교/과외/","4"
"school_content","","","school","경기","","","","이산고등학교","이산고등학교","","","과외","/school/410041131-이산고등학교/과외/","","","https://studyway.kr/school/410041131-이산고등학교/과외/","4"
"school_content","","","school","경기","","","","이솔고등학교","이솔고등학교","","","과외","/school/410041568-이솔고등학교/과외/","","","https://studyway.kr/school/410041568-이솔고등학교/과외/","4"
"school_content","","","school","경기","","","","정현고등학교","정현고등학교","","","과외","/school/410041421-정현고등학교/과외/","","","https://studyway.kr/school/410041421-정현고등학교/과외/","4"
"school_content","","","school","경기","","","","창의고등학교","창의고등학교","","","과외","/school/410041521-창의고등학교/과외/","","","https://studyway.kr/school/410041521-창의고등학교/과외/","4"
"school_content","","","school","경기","","","","치동고등학교","치동고등학교","","","과외","/school/410041030-치동고등학교/과외/","","","https://studyway.kr/school/410041030-치동고등학교/과외/","4"
"school_content","","","school","경기","","","","하길고등학교","하길고등학교","","","과외","/school/410041016-하길고등학교/과외/","","","https://studyway.kr/school/410041016-하길고등학교/과외/","4"
"school_content","","","school","경기","","","","한백고등학교","한백고등학교","","","과외","/school/410041704-한백고등학교/과외/","","","https://studyway.kr/school/410041704-한백고등학교/과외/","4"
"school_content","","","school","경기","","","","향남고등학교","향남고등학교","","","과외","/school/410041586-향남고등학교/과외/","","","https://studyway.kr/school/410041586-향남고등학교/과외/","4"
"school_content","","","school","경기","","","","향일고등학교","향일고등학교","","","과외","/school/410041897-향일고등학교/과외/","","","https://studyway.kr/school/410041897-향일고등학교/과외/","4"
"school_content","","","school","경기","","","","화성고등학교","화성고등학교","","","과외","/school/410041964-화성고등학교/과외/","","","https://studyway.kr/school/410041964-화성고등학교/과외/","4"
"school_content","","","school","경기","","","","능동고등학교","능동고등학교","","","과외","/school/410041977-능동고등학교/과외/","","","https://studyway.kr/school/410041977-능동고등학교/과외/","4"
"school_content","","","school","서울","","","","건국대학교사범대학부속고등학교","건국대학교사범대학부속고등학교","","","과외","/school/110041603-건국대학교사범대학부속고등학교/과외/","","","https://studyway.kr/school/110041603-건국대학교사범대학부속고등학교/과외/","4"
"school_content","","","school","경기","","","","화수고등학교","화수고등학교","","","과외","/school/410041544-화수고등학교/과외/","","","https://studyway.kr/school/410041544-화수고등학교/과외/","4"
"school_content","","","school","경기","","","","화정고등학교","화정고등학교","","","과외","/school/410041546-화정고등학교/과외/","","","https://studyway.kr/school/410041546-화정고등학교/과외/","4"
"school_content","","","school","서울","","","","경희고등학교","경희고등학교","","","과외","/school/110041611-경희고등학교/과외/","","","https://studyway.kr/school/110041611-경희고등학교/과외/","4"
"school_content","","","school","서울","","","","경희여자고등학교","경희여자고등학교","","","과외","/school/110041767-경희여자고등학교/과외/","","","https://studyway.kr/school/110041767-경희여자고등학교/과외/","4"
"school_content","","","school","서울","","","","휘경여자고등학교","휘경여자고등학교","","","과외","/school/110041863-휘경여자고등학교/과외/","","","https://studyway.kr/school/110041863-휘경여자고등학교/과외/","4"
"school_content","","","school","서울","","","","휘봉고등학교","휘봉고등학교","","","과외","/school/110041269-휘봉고등학교/과외/","","","https://studyway.kr/school/110041269-휘봉고등학교/과외/","4"
